SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
500002,ABB LTD.    ,1435.6,1442.0,1425.7,1433.85
500003,AEGIS LOGIS ,327.6,342.1,327.6,332.45
500008,AMAR RAJA BA,792.0,796.0,785.15,791.65
500009,A.SARABHAI  ,47.75,49.5,47.45,48.3
500010,HDFC        ,2465.0,2524.5,2458.05,2515.7
500012,ANDHRA PETRO,74.25,76.45,74.25,74.9
500013,ANSAL INFRAS,6.21,6.21,5.78,5.78
500014,UTIQUE      ,2.45,2.57,2.45,2.57
500016,ARUNAHTEL   ,9.52,9.52,9.52,9.52
500020,BOM DYEING  ,78.5,79.2,76.7,77.05
500023,ASIANHOTNR  ,70.0,71.45,69.0,71.0
500027,ATUL LTD.   ,8497.0,8593.75,8440.0,8572.05
500028,ATV PROJECTS,5.88,6.17,5.88,6.09
500031,BAJAJ ELECT.,1133.7,1183.8,1125.05,1132.95
500032,BAJAJHIND   ,11.05,11.3,10.88,10.88
500033,FORCE MOTR  ,1248.85,1290.25,1243.2,1253.9
500034,BAJFINANCE  ,5640.0,5695.0,5589.05,5630.8
500038,BALRAM.CHINI,308.1,311.5,302.25,302.95
500039,BANCO PROD. ,150.9,167.4,150.9,165.25
500040,CENTURY TEXT,505.15,510.05,497.4,501.3
500041,BANNARI AMAN,1826.65,1847.95,1826.65,1837.7
500042,BASF INDIA  ,2487.25,2488.55,2430.35,2442.35
500043,BATA INDIA  ,1479.0,1503.35,1465.7,1484.45
500048,BEML LTD    ,1325.0,1357.0,1306.1,1314.8
500049,BHARAT ELECT,158.4,158.95,156.3,157.55
500052,BHANSALI ENG,165.0,165.9,160.7,161.2
500055,TATASTLBSL  ,99.15,100.8,98.3,98.7
500058,BIHAR SPONGE,5.51,5.51,5.51,5.51
500060,BIRLACABLE  ,79.0,79.1,76.0,76.4
500067,BLUE STAR   ,803.35,819.0,803.35,807.75
500068,DISA INDIA  ,4678.95,4680.0,4400.0,4493.55
500069,BNK CAPITAL ,191.1,194.9,191.1,193.85
500074,BPL LTD.    ,35.7,37.45,35.5,37.45
500078,OAL         ,795.9,808.35,788.0,793.1
500083,CENTURY EXT ,6.61,6.66,6.35,6.36
500084,CESC LTD.   ,689.0,701.35,680.05,689.45
500085,CHAMBAL FERT,295.0,295.8,283.4,286.65
500086,EXIDE IND.  ,186.8,188.55,186.6,187.1
500087,CIPLA LTD.  ,931.55,935.0,922.05,926.85
500089,DIC INDIA   ,397.95,404.0,395.1,395.1
500092,CRISIL LTD  ,1911.2,1917.3,1855.3,1902.35
500093,CGPOWER     ,86.7,90.0,86.7,88.15
500096,DABUR (I)   ,539.8,540.0,535.0,536.6
500097,DALMIASUG   ,340.0,342.0,328.2,332.25
500101,ARVIND Ltd  ,79.5,79.65,77.45,77.9
500102,BALARPUR IND,1.24,1.24,1.17,1.21
500103,BHEL        ,73.5,73.75,71.75,72.2
500104,HIND.PETRO  ,282.0,288.15,274.4,276.15
500106,IFCI LTD    ,11.1,11.49,11.1,11.28
500108,MAHA.TELE   ,18.1,18.1,17.55,17.65
500109,MRPL        ,51.2,53.15,49.35,51.65
500110,CHENNAI PET.,122.0,131.1,121.7,129.1
500111,REL.CAP.    ,11.34,11.59,11.15,11.33
500112,STATE BANK  ,390.45,404.4,378.1,401.1
500113,STEEL AUTH. ,121.75,124.8,121.4,122.05
500114,TITAN       ,1553.0,1553.6,1535.25,1539.15
500116,IDBI BANK L ,38.85,39.2,38.55,38.75
500117,DCW LTD.    ,39.5,39.6,36.0,36.85
500119,DHAMPUR SUGA,331.0,334.8,321.6,323.4
500120,DIAMINES&CHM,302.95,302.95,291.25,296.4
500123,ELANTAS     ,3731.4,3768.7,3655.6,3710.15
500124,DR.REDDY'S  ,5265.0,5268.55,5195.5,5216.75
500125,E.I.D.PAR   ,402.3,421.2,402.3,417.15
500126,PGHL        ,5845.0,5898.0,5800.0,5873.85
500128,ELEC.CASTING,32.2,32.8,31.25,32.5
500133,ESAB INDIA  ,1893.3,1925.05,1852.0,1887.15
500135,EPL         ,248.0,254.8,242.65,245.3
500136,ESTER INDUS.,144.75,148.0,141.4,144.8
500142,FGP LTD.    ,1.43,1.43,1.43,1.43
500143,P.H.CAPITAL ,29.5,29.5,27.1,27.1
500144,FINOL. CABLE,388.0,394.0,383.7,385.7
500147,COCKERILL   ,915.0,965.0,915.0,960.05
500148,UFLEX LTD   ,444.6,465.0,444.6,445.2
500150,FOSECO INDIA,1405.0,1419.0,1377.95,1394.0
500151,GOLDEN TOB  ,46.05,47.9,45.1,46.05
500153,GANESH BENZO,72.5,72.95,69.0,70.5
500159,METROGLOBL  ,65.0,68.15,61.0,63.0
500160,GTL LTD.    ,7.04,7.16,6.92,7.02
500163,GODFREY PH  ,902.0,923.8,882.0,903.1
500164,GODREJ IND  ,575.0,582.65,556.0,564.45
500165,KANSAI NERO ,558.0,562.7,555.0,558.65
500166,GOODRICKE   ,260.0,271.0,260.0,261.0
500168,GOODYEAR (I),925.0,944.9,921.0,931.55
500170,GTN INDUS   ,13.0,13.5,12.6,12.7
500171,GHCL LTD    ,260.8,267.5,258.0,259.2
500173,GFLLIMITED  ,72.2,72.3,71.15,72.0
500174,GUJ.LEASE   ,2.25,2.26,2.25,2.26
500179,HCL INFOSYS ,9.59,9.59,9.25,9.31
500180,HDFC BANK   ,1440.1,1501.0,1440.1,1497.0
500182,HEROMOTOCO  ,2875.0,2889.0,2835.0,2885.6
500183,HFCL        ,44.85,50.65,44.85,49.15
500184,HSCL        ,50.1,50.8,49.4,49.75
500185,HIND.CONSTN.,9.3,9.75,9.15,9.56
500186,HIND.OIL EXP,111.75,115.5,110.55,113.0
500187,HSIL        ,200.15,207.65,200.15,203.35
500188,HINDUS.ZI   ,350.4,354.4,342.5,344.15
500189,NXTDIGITAL  ,535.0,540.0,525.75,529.35
500191,HMT LTD.    ,26.5,29.05,26.5,28.4
500192,PRAG BOSIMI ,1.9,1.92,1.79,1.92
500193,HLVLTD      ,6.4,7.0,6.4,6.76
500199,I.G.PETRO   ,535.0,562.95,533.15,550.2
500201,IND.GLYCOLS ,498.0,503.25,491.4,494.0
500202,IND.LEAS.DEV,11.02,11.02,11.02,11.02
500206,MARGO FIN   ,9.21,9.99,9.21,9.93
500207,INDO RAMA   ,54.6,55.2,52.0,52.0
500209,INFOSYS LTD ,1349.0,1357.0,1346.1,1354.7
500210,INGERSOLL   ,835.0,840.0,818.8,822.65
500211,INSILCO LTD.,8.04,8.04,7.61,7.83
500212,INTEG.FIN.SE,34.0,34.65,31.55,32.0
500213,INTER.TRAVEL,65.0,70.0,65.0,66.1
500214,ION EXCHANGE,1395.0,1416.05,1359.0,1367.5
500215,AGRO TECH FO,979.0,983.0,955.0,968.25
500219,JAIN IRRIG  ,22.2,23.05,22.1,22.5
500220,JASCH INDUST,84.25,90.5,83.15,89.85
500223,JCT LTD     ,1.37,1.37,1.29,1.34
500227,JINDAL POLYF,895.0,902.55,860.0,871.15
500228,JSWSL       ,701.0,706.4,694.95,697.8
500231,UMANG DAIR  ,76.05,78.5,75.05,75.6
500233,KAJARIA CER.,920.0,934.0,900.1,930.25
500234,KAKATIYA CEM,259.05,282.0,258.85,261.0
500235,KALYANI STEL,404.0,411.2,398.7,402.1
500236,KANELIND    ,2.01,2.01,2.0,2.0
500238,WHIRLPOOL   ,2124.9,2144.8,2067.1,2120.6
500239,KG DENIM    ,40.0,41.0,39.4,39.9
500240,KINETIC ENG.,39.0,39.25,38.15,38.35
500241,KIRL.BROS.  ,294.3,299.0,285.75,295.2
500243,KIRL INDUS  ,1479.85,1480.0,1440.0,1454.15
500245,KIRL.FERROUS,246.5,248.7,241.0,245.8
500246,ENVAIN ELECT,32.75,32.75,32.75,32.75
500247,KOTAK MAH.BK,1718.0,1762.8,1718.0,1757.55
500249,KSB         ,960.0,979.9,923.3,970.45
500250,L.G.BALKRISH,309.0,309.0,300.15,302.25
500251,TRENT LTD.  ,812.0,831.15,805.55,827.5
500252,LAXMIMACH   ,6999.0,6999.0,6800.0,6822.1
500253,LIC HOUS.FIN,455.0,458.95,452.45,456.65
500257,LUPIN LTD.  ,1204.7,1218.0,1204.7,1214.9
500259,LYKA LABS   ,60.25,60.25,58.95,60.25
500260,RAMCOCEM    ,997.7,1012.0,988.35,991.0
500264,MAFATLAL IND,109.9,112.5,105.8,109.45
500265,MAH.SEAMLESS,290.1,295.8,290.1,292.55
500266,MAH.SCOOTER ,3699.95,3699.95,3444.5,3563.55
500267,MAJESTIC AUT,109.5,111.0,107.1,110.15
500268,MANALI PETRO,82.0,83.5,80.6,81.05
500271,MFSL        ,888.45,913.2,880.65,903.45
500277,MID INDIA IN,3.71,3.71,3.64,3.64
500279,MIRC ELECT  ,17.3,17.59,17.0,17.59
500280,CENTURY ENKA,300.25,301.0,292.0,292.7
500284,LORDS CHLORO,34.3,36.95,34.3,36.95
500285,SPICEJET LTD,74.75,77.2,74.75,76.25
500288,MOREPEN LAB.,58.8,59.9,58.45,58.85
500290,MRF LTD.    ,81100.0,82400.0,81100.0,82192.7
500292,HEIDEL CEM  ,249.5,251.15,242.1,245.5
500294,NCC         ,83.55,89.2,83.55,88.1
500295,VEDL        ,278.0,280.2,271.3,273.55
500296,NAHAR SPG.  ,135.45,139.4,131.25,134.0
500298,NAT.PEROXIDE,2410.0,2425.0,2380.0,2396.8
500300,GRASIM IND. ,1386.0,1386.35,1365.1,1372.15
500302,PEL         ,1681.5,1748.0,1681.5,1728.3
500304,NIIT LTD.   ,181.0,183.4,178.15,178.8
500306,JAYKAY      ,33.0,33.0,31.8,32.0
500307,NIRLON      ,275.25,278.9,271.55,277.2
500312,ONGC CORPN  ,111.5,114.0,111.5,112.7
500314,ORIENT HOTEL,29.2,30.5,29.0,30.15
500317,OSWAL AGRO. ,9.92,9.92,9.34,9.43
500319,INDIAN SUCRO,33.0,33.95,31.6,31.95
500325,RELIANCE    ,1995.7,2009.0,1980.0,2000.9
500327,PILITA      ,12.05,12.09,11.52,11.78
500330,RAYMOND     ,367.0,376.25,365.55,368.4
500331,PIDILITE    ,1950.0,1992.1,1945.85,1977.1
500333,PIX TRANS   ,462.9,464.6,439.9,441.3
500335,BIRLA CORPN.,1242.1,1275.95,1212.2,1259.95
500336,SURYA ROSHNI,470.5,474.4,461.5,471.6
500337,PRIME SECUR.,44.2,45.05,41.55,44.9
500338,PRSMJOHNSN  ,141.3,143.2,138.3,139.1
500339,RAIN        ,175.4,176.05,173.05,174.0
500343,AMJLAND     ,27.2,27.25,26.75,27.2
500346,PUN.COMMUNI.,23.55,23.55,22.85,22.85
500350,RSWM  LTD   ,247.7,250.0,236.55,239.65
500354,RAJSH.SUGAR ,22.3,22.3,21.45,21.45
500355,RALLIS INDIA,318.0,319.45,312.25,313.25
500356,RAMANEWS    ,16.53,16.77,16.0,16.67
500357,RAMA PAPER  ,12.0,12.0,11.87,11.87
500358,RAMA PETRO  ,3.1,3.1,2.82,2.9
500360,RAPICUT CARB,28.9,29.0,28.45,28.45
500365,WELSPLSOL   ,14.25,15.0,14.25,14.7
500366,ROLTA (I)   ,5.1,5.1,4.73,4.76
500367,RUBFILA INT.,77.85,87.5,76.05,86.8
500368,RUCHI SOYA  ,979.0,1021.95,955.75,1021.95
500370,SALORA INT. ,47.55,49.5,46.0,48.0
500378,JINDAL SAW  ,87.7,89.6,86.0,89.1
500380,JK LAKSHMI  ,472.0,513.9,472.0,493.4
500387,SHREE CEMENT,27899.95,27970.0,27535.45,27608.95
500390,REL INFRA   ,52.0,53.15,51.3,51.7
500400,TATA POWER  ,104.4,106.0,103.35,104.9
500402,SPMLINFRA   ,10.71,11.77,10.65,11.77
500403,SUNDARAM FAS,737.2,738.75,725.0,727.2
500404,SUNFLAG IRON,82.0,82.0,79.5,79.7
500405,SUPREME PET ,681.1,730.05,681.1,729.0
500407,SWARAJ ENGIN,1550.0,1550.25,1519.0,1530.7
500408,TATA ELXSI  ,3648.0,3658.95,3557.05,3568.65
500410,ACC LTD     ,1963.05,1987.0,1962.4,1965.1
500411,THERMAX     ,1417.25,1428.2,1409.8,1418.3
500412,THIRUMALAI  ,126.8,127.8,121.1,122.05
500413,THOMAS COOK ,55.8,57.5,55.4,57.5
500414,TIMEX GROUP ,32.55,33.5,32.5,32.75
500418,TOKYO PLAST ,77.05,85.35,77.0,82.0
500420,TORRENT PHAR,2760.0,2762.9,2705.2,2717.3
500422,TRANSCHEM   ,23.55,25.3,23.55,24.35
500425,AMBUJA CEME ,321.5,324.3,320.4,321.2
500426,UTLINDS     ,11.33,11.77,11.13,11.77
500429,UNIPHOS ENT.,103.05,103.75,100.15,100.2
500439,VARD HOLDNG ,2500.0,2800.0,2410.0,2597.15
500440,HINDALCO    ,389.9,392.0,383.6,389.85
500444,WEST COAS PA,208.5,215.5,208.5,213.55
500449,HIND.ORG.CHM,42.35,42.4,40.15,40.35
500450,MPIL CORP L ,296.0,296.0,269.0,269.0
500456,PAS.ACRYLON ,20.0,21.0,19.4,19.6
500458,KORE        ,2.32,2.42,2.21,2.35
500459,PROCTER &GAM,13300.0,13347.3,13250.0,13287.8
500460,MUKAND LTD. ,137.85,137.85,135.2,137.85
500463,AGCNET      ,1363.05,1444.0,1363.05,1444.0
500464,UCAL FUEL   ,160.0,161.5,156.9,160.8
500467,HARR.MALAYAL,173.5,187.75,173.05,180.4
500469,FEDERAL BANK,83.6,85.5,83.45,85.1
500470,TATA STEEL  ,1114.0,1123.55,1106.0,1112.5
500472,SKF INDIA   ,2380.0,2464.9,2380.0,2445.9
500477,ASHOK LEYL. ,126.7,126.85,123.9,125.45
500480,CUMMINS (I) ,848.1,859.0,820.0,832.35
500483,TATA COMM   ,1090.0,1090.0,1065.5,1068.45
500488,ABBOTT (I)  ,15700.05,16176.05,15700.05,16055.55
500490,BAJ HOLD INV,3632.35,3650.0,3572.45,3588.9
500493,BHARAT FORGE,664.5,664.5,640.15,643.9
500495,ESCORTS LTD.,1179.7,1179.7,1156.1,1159.05
500500,HIND.MOTORS ,8.09,8.2,7.81,7.83
500510,LARSEN & TOU,1408.5,1424.9,1407.75,1418.55
500520,MAH & MAH   ,806.0,820.5,801.8,819.15
500530,BOSCH LTD   ,15888.0,15888.0,15090.55,15280.05
500540,PREMIER LTD ,3.2,3.35,3.1,3.1
500547,BHARAT PET. ,463.8,467.95,459.3,461.1
500550,SIEMENS LTD.,2000.3,2017.9,1981.0,1988.55
500570,TATA MOTORS ,312.0,315.5,309.5,313.1
500575,VOLTAS LTD  ,1005.0,1016.05,993.55,999.95
500620,GREAT EASTE ,404.4,410.0,401.45,403.35
500645,DEEPAK FERT.,300.0,304.7,295.1,297.55
500650,EXCEL INDUST,1163.05,1167.95,1120.6,1131.3
500655,GRWRHITECH  ,809.0,818.5,792.75,803.55
500660,GLAXOSMITH  ,1484.7,1484.7,1456.0,1462.4
500670,GUJ.NARMADA ,387.95,396.0,384.45,387.0
500672,NOVARTIS    ,630.6,645.0,624.35,628.2
500674,SANOFI      ,7787.65,7815.6,7764.0,7803.6
500680,PFIZER LTD. ,5255.1,5266.6,5227.95,5236.8
500690,GUJ.ST.FERT ,123.0,123.0,117.6,118.4
500696,HIND UNI LT ,2350.0,2365.75,2341.95,2360.7
500710,AKZOINDIA   ,2224.45,2273.7,2222.0,2265.8
500730,NOCIL LTD   ,214.95,219.45,211.0,214.05
500770,TATA CHEM.  ,712.95,715.95,706.75,708.0
500777,T.P.L.      ,94.4,95.25,92.15,92.65
500780,ZUARIGLOB   ,93.6,94.0,92.2,92.4
500790,NESTLE (I)  ,17350.0,17550.0,17279.25,17491.95
500800,TATACONSUM  ,643.0,652.25,643.0,649.25
500820,ASIAN PAINTS,2805.0,2853.15,2796.3,2832.3
500825,BRITANIA IND,3443.5,3446.0,3417.85,3436.95
500830,COLGATE PALM,1633.5,1650.0,1622.0,1633.25
500840,EIH LTD.    ,97.5,101.7,97.25,99.7
500850,INDIAN HOTEL,128.95,130.95,127.4,130.25
500870,CASTROL     ,128.1,130.9,127.75,129.55
500875,ITC LTD.    ,208.35,209.85,207.4,209.05
500877,APOLLO TYRES,216.8,218.95,214.65,217.55
500878,CEAT LIMITED,1304.6,1305.0,1283.3,1285.6
500890,MODI RUBBER ,77.3,78.0,75.05,78.0
500940,FINOLEX IND.,163.0,163.0,156.2,156.85
501148,DALAL ST INV,267.5,271.0,267.25,267.25
501150,CENTRUM CAP ,38.5,39.6,37.6,38.6
501242,TCI FINANCE ,6.15,6.15,5.74,5.74
501295,INDUS.INV.TR,61.0,61.0,58.5,58.65
501298,INDUS.&PRUD.,1199.85,1369.0,1180.0,1331.25
501301,TATA INVEST.,1060.95,1061.0,1051.65,1053.5
501314,PRISMX      ,68.5,68.8,67.0,68.3
501343,MOTOR&GEN.FI,20.4,21.15,20.3,20.3
501370,WALCHAND PF ,73.9,73.9,69.0,69.1
501423,SHA ENG PLA ,1156.0,1184.95,1106.0,1144.05
501425,BOM.BURMAH  ,1196.0,1232.6,1195.0,1202.05
501430,BOM.CYCLE   ,635.0,644.1,610.0,613.55
501455,GREAVES COTT,133.2,136.35,130.2,130.9
501477,MULLER & PHI,96.95,96.95,96.95,96.95
501700,INDIA NIVEH ,12.5,12.99,12.5,12.99
501831,COAST CORP  ,175.0,179.0,175.0,176.65
501833,CHOWGULE ST ,6.05,6.05,5.49,5.5
501848,GLOBAL OFFS ,6.58,6.9,6.58,6.9
501945,DHENUBUILD  ,2.35,2.35,2.35,2.35
502015,ASIIL       ,34.95,35.4,33.7,33.9
502090,SAGAR CEM.  ,917.9,920.0,880.45,888.5
502137,DECAN CEMENT,497.1,512.0,494.9,499.15
502157,MANGALAM CEM,329.0,334.8,326.4,328.75
502168,N C L IND.  ,204.4,206.8,200.2,202.2
502175,SAURAS.CEM. ,72.1,73.8,72.0,72.7
502180,SRI DIGV CEM,79.0,80.6,77.4,77.65
502219,BORORENEW   ,287.8,291.5,285.15,287.25
502271,RAASI REFRAC,7.65,7.65,7.65,7.65
502281,TRIVENI GLAS,6.05,6.05,5.75,5.75
502330,ANDPAPER    ,232.5,237.35,228.15,230.15
502355,BALKRISH IND,2185.0,2188.05,2118.05,2129.55
502420,ORIENT PAPER,28.0,28.1,27.4,27.5
502445,CITADEL     ,9.7,10.67,9.7,10.67
502448,ROLLATAINER ,2.98,2.98,2.88,2.9
502450,SESHA.PAPER ,163.3,166.3,161.0,162.05
502460,SOLID CONT. ,34.0,34.05,34.0,34.05
502587,NATHIND     ,94.95,94.95,91.0,92.0
502742,SINTEX IND. ,3.41,3.56,3.36,3.45
502820,DCM LTD.    ,31.0,31.4,29.0,29.2
502865,FORBES & CO ,1800.0,1825.0,1766.0,1785.8
502873,H.P.COTTON  ,50.7,50.7,48.35,49.25
502893,UNITEDINT   ,20.4,20.4,20.4,20.4
502901,JAMSHRI     ,2580.0,2590.0,2375.0,2525.0
502937,KESORAM IND ,78.2,80.65,78.0,79.35
502958,LAKSHMI MILL,2832.4,2925.0,2832.4,2889.15
502986,VARDH TEXT  ,1270.0,1329.15,1270.0,1291.15
503015,MODERN INDIA,46.2,46.2,45.2,45.25
503031,PENLAND LTD ,6.95,7.1,6.9,6.94
503092,PASUPATI SPG,7.0,7.0,7.0,7.0
503100,PHOENIX MILL,721.05,748.5,716.85,735.75
503101,MARATHON NEX,54.95,56.75,54.95,56.2
503162,REL.CHEMOTX ,91.9,91.9,84.55,87.15
503169,RUBY MILLS  ,197.4,202.0,192.1,194.75
503229,SIMPLEX REAL,49.65,49.75,46.2,49.75
503310,SWAN ENG    ,133.0,135.9,132.95,133.85
503349,VICTORIA MIL,2235.0,2277.0,2049.0,2236.25
503624,SVARAJ TRAD ,4.25,4.25,4.01,4.11
503641,ZODIAC VEN  ,9.75,9.75,9.56,9.75
503657,VEER ENERGY ,8.42,8.95,8.42,8.92
503663,TILAK       ,2.55,2.55,2.32,2.37
503675,WAGEND      ,2.62,2.75,2.49,2.49
503691,SAHARA ONE  ,34.2,34.2,34.2,34.2
503722,BANSW.SYNTEX,134.0,139.0,131.0,136.25
503776,MODIPON     ,25.45,25.45,25.45,25.45
503804,SHRI DINESH ,442.0,473.0,441.55,450.35
503806,SRF LIMITED ,6435.05,6526.0,6430.0,6454.25
503811,SIYARAM SILK,236.0,245.65,235.3,240.4
503816,SWAD.POLYTEX,4.54,4.54,4.32,4.32
503960,BHARAT BIJLE,1305.0,1386.0,1305.0,1328.45
504000,ELPRO INTER ,41.0,41.0,40.0,40.0
504008,EMCO LTD.   ,1.69,1.7,1.63,1.69
504028,GEE LTD     ,48.3,53.0,47.25,51.15
504036,HIND.RECT   ,138.05,139.05,136.35,137.0
504058,NIPPOBATRY  ,784.95,819.0,784.95,809.35
504067,ZENSAR TECH.,279.0,280.0,275.0,275.7
504076,JYOTI LTD.  ,14.21,14.21,13.11,13.48
504080,JSL LTD.    ,147.75,150.6,136.3,150.6
504084,KAYCEE IND  ,3145.0,3145.0,2902.1,3099.0
504092,INDOKEM LTD.,38.7,38.7,36.65,37.8
504093,PANA ENERG  ,222.0,229.95,218.15,222.4
504112,NELCO LTD.  ,216.0,225.0,215.3,218.7
504132,PERM MAGNETS,290.0,303.8,290.0,298.2
504176,HIGH ENERGY ,850.0,850.0,805.0,822.2
504180,STD.BATTERY ,30.0,30.0,30.0,30.0
504212,UNIV.CABLE  ,180.0,188.5,175.8,183.25
504220,W.S.INDUSTR.,5.39,5.39,5.35,5.35
504240,DELTON CABLE,42.0,42.8,41.4,41.9
504258,LAKSHMI ELEC,343.0,344.95,334.0,339.25
504273,MODULEX     ,13.5,13.54,12.26,13.54
504286,DELTAMAGNT  ,29.95,29.95,29.35,29.45
504335,PAZEL       ,0.28,0.28,0.26,0.28
504340,CONFINT     ,3.58,3.58,3.58,3.58
504341,RELTD       ,36.0,36.0,34.0,34.75
504356,MULTI-PURPOS,9.42,9.42,9.42,9.42
504378,NYSSACORP   ,4.47,4.47,4.47,4.47
504380,FLOMIC      ,8.39,8.39,8.39,8.39
504392,KRISHNA VEN ,12.0,12.0,12.0,12.0
504605,UNI ABEX    ,420.05,449.0,420.05,427.85
504614,SARDA ENMIN ,512.2,539.05,512.2,533.65
504646,BHAGWATI AUT,143.0,149.05,141.1,146.25
504673,UNIV.PRIME  ,3.24,3.24,3.24,3.24
504697,GALADA TELE.,1.11,1.11,1.07,1.07
504741,IND.HUME PIP,179.25,179.25,176.25,177.35
504786,INVEST &PREC,223.0,223.0,216.65,219.6
504810,INFORMEDTEC ,26.55,26.55,26.55,26.55
504840,KAIRA CAN CO,1189.95,1189.95,1082.0,1168.7
504879,ORIENT ABRAS,25.2,25.5,24.4,24.55
504882,NATIONAL STD,715.0,748.0,714.0,734.55
504908,DUNCANENG   ,158.7,168.0,158.7,166.8
504918,SANDUR MANG.,1472.1,1508.0,1455.3,1480.35
504959,STOVAC IND. ,2222.0,2294.0,2222.0,2277.7
504961,TATA YODOGAW,48.0,49.95,46.2,46.95
504966,TINPLATE    ,209.05,211.05,204.85,205.75
504973,CHOLAHLDNG  ,583.3,615.0,583.05,608.3
504988,WELCAST     ,539.0,539.0,539.0,539.0
505010,AUTO AXLES  ,1419.9,1428.2,1300.0,1318.2
505036,AUTO COR.GOA,370.05,374.95,368.0,370.05
505075,SETCO AUTO  ,20.1,20.1,20.1,20.1
505141,SCOOTERS IND,36.45,36.45,35.45,35.55
505160,TALBROS AUTO,234.0,243.7,231.2,232.2
505163,ZF STEERING ,411.0,474.0,411.0,458.0
505192,SMLISUZU    ,442.65,448.45,440.85,445.3
505196,TIL LTD.    ,213.9,213.9,205.0,207.65
505200,EICHER MOTOR,2536.0,2560.0,2513.75,2521.95
505216,ALFRED HERB ,698.0,699.0,680.0,680.0
505232,VELJAN      ,840.0,876.0,830.0,850.0
505242,DYNAMAT.TECH,1292.0,1484.5,1259.15,1393.75
505250,G.G.DANDEKAR,51.45,51.9,48.8,51.75
505255,GMM PFAUDLER,5298.0,5329.4,4999.2,5087.0
505283,KIRLOSAR PN ,373.0,373.0,356.15,359.35
505299,KPT         ,118.5,118.5,112.1,114.5
505324,MANUGRAPH IN,12.7,12.7,12.55,12.55
505355,NESCO LTD   ,529.9,532.0,522.85,525.15
505358,INTEGRA ENG ,36.45,36.45,33.0,33.35
505368,REVATHI EQU.,582.0,582.0,571.65,573.65
505400,TEXINFRA    ,72.5,72.65,70.05,70.65
505412,WENDT(INDIA),3403.5,3420.95,3320.55,3385.0
505509,RESPON IND  ,162.5,180.0,153.0,158.3
505515,SHYAMKAM INV,19.75,21.3,19.75,21.25
505523,MAHA CORP   ,0.54,0.54,0.53,0.54
505526,DOLAT INV.  ,74.0,74.65,73.0,73.3
505533,WESTLIFE DEV,473.05,484.9,467.1,480.3
505537,ZEE ENTER   ,195.7,199.0,190.2,190.7
505590,SVPGLOB     ,81.85,84.35,81.75,83.1
505650,SKYL MILLAR ,7.99,7.99,7.46,7.91
505681,BIMETAL BEAR,311.05,329.0,311.05,317.65
505688,BHARAT GEARS,113.95,113.95,104.25,107.1
505690,BRADY MORRIS,87.4,87.4,87.4,87.4
505693,LATIMMETAL  ,80.0,82.85,75.55,81.65
505700,ELECON ENG  ,91.95,92.0,89.0,89.4
505703,DECCAN BEAR.,4.93,4.93,4.93,4.93
505710,GRAUER& WEIL,51.8,57.05,51.2,55.45
505711,GAJRA BEVEL ,1.64,1.72,1.64,1.7
505712,HIMTEK      ,80.0,84.9,80.0,81.4
505714,GABRIEL(I)  ,118.4,119.3,116.1,117.05
505720,HERC.HOISTS ,127.0,127.0,123.3,123.65
505725,HIND.EVEREST,183.35,197.5,183.35,195.9
505726,IFB IND.LTD.,995.0,995.9,966.05,972.45
505729,SINGER INDIA,47.5,48.75,46.25,47.8
505737,INTER.COMBUS,192.0,199.0,188.15,196.8
505744,FED MOG GOE ,292.7,294.8,287.25,288.35
505750,JOSTS ENG.  ,661.0,663.9,600.7,600.7
505790,SCHAEFFLER  ,5021.35,5165.0,4979.8,5053.3
505800,RANE HOLDIN ,590.5,593.1,573.05,575.55
505827,SNL BEARINGS,200.95,200.95,188.05,190.05
505840,JAIPAN INDUS,9.7,9.7,8.81,9.02
505850,MANCREDIT   ,59.5,64.95,58.25,63.65
505854,TRF LTD.    ,98.0,99.0,96.5,97.65
505872,WPIL LTD.   ,721.0,733.85,717.0,721.8
505890,KENNAMETAL  ,1359.0,1359.0,1282.85,1308.5
505893,HINDHARD    ,166.75,167.0,158.1,158.1
505978,TRITON VALVE,958.95,989.0,950.0,986.55
506003,SUDAL INDUS ,4.7,4.73,4.29,4.63
506022,PRAKASH IND.,89.9,90.8,87.8,87.95
506074,ARSHIYA     ,28.95,29.3,28.0,29.05
506076,GRIND NORTON,1206.8,1228.5,1182.0,1192.7
506079,LAKSHMI PREC,4.54,4.54,4.54,4.54
506105,STANROSE MAF,84.5,85.75,83.0,85.7
506109,GENESYS INT.,100.25,100.25,99.5,99.5
506122,PANKAJPIYUS ,57.35,57.35,56.85,57.35
506128,PARNAXLAB   ,31.9,32.05,31.9,32.05
506134,INTELL CAP  ,3.26,3.26,3.1,3.1
506146,VISAGAR POL ,0.82,0.82,0.82,0.82
506184,KANANI IND  ,4.21,4.49,4.1,4.26
506194,ARIH SUPER  ,70.0,71.0,66.1,70.0
506197,BLISSGVS PH ,109.2,110.1,108.5,108.75
506222,INEOSSTYRO  ,1404.0,1409.35,1335.75,1345.65
506235,ALEMBIC LTD.,133.4,138.15,131.55,132.35
506248,AMINES&PLAST,100.0,102.0,98.05,100.05
506260,ANUH PHARMA ,152.0,156.0,150.6,152.9
506261,MODISON MET.,55.1,56.5,54.0,54.85
506285,BAYER CROP  ,5430.0,5450.0,5395.9,5406.2
506365,CHEMO PHARMA,28.15,28.5,26.75,28.5
