205,500422,TRANSCHEM   ,X ,Q,24.25,27.25,24.25,25.2,25.2,25.5,55,10624,273079.0,
206,500425,AMBUJA CEME ,A ,Q,314.0,316.15,310.2,314.5,313.5,311.2,1279,99088,31037622.0,
207,500426,UTLINDS     ,X ,Q,11.5,12.45,11.5,12.44,12.3,12.1,33,5401,62919.0,
208,500429,UNIPHOS ENT.,B ,Q,80.8,87.7,80.8,84.15,84.0,82.2,342,18607,1581205.0,
209,500439,VARD HOLDNG ,B ,Q,1673.65,1725.0,1673.65,1717.15,1709.3,1666.0,14,31,53087.0,
210,500440,HINDALCO    ,A ,Q,371.0,389.0,368.0,386.0,386.0,367.25,14686,1443977,547592829.0,
211,500444,WEST COAS PA,A ,Q,211.25,216.0,207.0,208.55,207.35,210.75,228,9920,2093680.0,
212,500449,HIND.ORG.CHM,B ,Q,40.0,40.6,39.0,39.25,39.25,39.3,424,109828,4367778.0,
213,500456,PAS.ACRYLON ,X ,Q,16.3,17.3,16.25,17.2,17.2,16.7,190,73627,1250665.0,
214,500458,KORE        ,XT,Q,2.3,2.3,2.13,2.22,2.22,2.24,11,2471,5386.0,
215,500459,PROCTER &GAM,A ,Q,13650.0,13659.95,13400.0,13426.1,13443.3,13561.65,207,313,4235767.0,
216,500460,MUKAND LTD. ,T ,Q,119.75,119.75,112.0,112.5,113.0,116.4,96,9685,1096324.0,
217,500463,AGCNET      ,B ,Q,1580.0,1587.75,1479.0,1492.05,1548.0,1556.6,69,593,897572.0,
218,500464,UCAL FUEL   ,B ,Q,158.8,158.8,144.0,151.05,151.05,155.75,1234,36792,5562267.0,
219,500467,HARR.MALAYAL,B ,Q,178.3,183.0,170.15,173.45,173.45,178.4,1497,45381,7981317.0,
220,500469,FEDERAL BANK,A ,Q,80.3,80.7,78.3,78.6,78.6,80.05,2978,651000,51547611.0,
221,500470,TATA STEEL  ,A ,Q,1064.0,1128.8,1044.0,1100.55,1100.55,1068.95,45827,2128433,2349571130.0,
222,500472,SKF INDIA   ,A ,Q,2280.1,2280.1,2207.7,2236.7,2235.0,2229.75,645,2096,4665404.0,
223,500477,ASHOK LEYL. ,A ,Q,113.3,114.4,111.15,113.85,113.85,112.05,2823,456772,51460951.0,
224,500480,CUMMINS (I) ,A ,Q,852.7,859.4,838.0,839.8,840.95,852.65,812,26238,22261509.0,
225,500483,TATA COMM   ,A ,Q,1093.0,1121.35,1086.75,1104.25,1104.25,1086.7,870,12170,13503209.0,
226,500488,ABBOTT (I)  ,A ,Q,15450.0,15510.0,15370.7,15424.3,15420.0,15395.7,187,450,6950733.0,
227,500490,BAJ HOLD INV,A ,Q,3482.0,3482.0,3418.35,3442.85,3451.15,3435.75,328,1485,5105705.0,
228,500493,BHARAT FORGE,A ,Q,643.95,647.3,633.0,643.0,644.6,639.45,1494,103176,66054909.0,
229,500495,ESCORTS LTD.,A ,Q,1132.0,1141.8,1116.0,1132.6,1132.6,1122.7,2565,58277,65815181.0,
230,500500,HIND.MOTORS ,B ,Q,6.54,6.84,6.54,6.64,6.64,6.68,50,10657,71875.0,
231,500510,LARSEN & TOU,A ,Q,1341.15,1356.2,1336.25,1339.85,1339.85,1338.2,4367,150093,201289883.0,
232,500520,MAH & MAH   ,A ,Q,753.0,759.1,745.6,747.15,747.15,747.5,1952,66550,49951601.0,
233,500530,BOSCH LTD   ,A ,Q,13349.0,13649.0,13349.0,13610.45,13645.5,13346.55,642,1524,20676133.0,
234,500540,PREMIER LTD ,B ,Q,2.49,2.49,2.27,2.32,2.28,2.38,25,10650,24833.0,
235,500547,BHARAT PET. ,A ,Q,426.2,434.8,424.3,433.85,433.85,424.75,5884,265328,114304046.0,
236,500550,SIEMENS LTD.,A ,Q,1849.95,1868.1,1828.65,1862.35,1862.0,1837.05,638,8641,15946208.0,
237,500570,TATA MOTORS ,A ,Q,290.55,301.95,290.0,301.15,301.15,291.5,19050,2064712,612687525.0,
