SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
519552,HERITGFOOD  ,A ,Q,368.70,368.70,357.05,362.65,361.00,356.70,465,11154,4025731.00,
519566,SIMRAN FARMS,X ,Q,85.10,93.55,85.10,93.40,93.40,89.10,279,19508,1792038.00,
519588,DFM FOODS   ,A ,Q,341.30,354.00,337.05,343.40,345.00,341.30,725,11999,4135992.00,
519600,CCL PRODUCTS,A ,Q,312.00,319.30,307.00,311.75,311.75,306.75,1388,42398,13264129.00,
519602,KELLTONTEC  ,B ,Q,64.80,65.40,64.40,64.50,64.75,65.00,352,20825,1350427.00,
519612,MAHAAN FOODS,X ,Q,16.90,17.00,15.60,17.00,17.00,16.85,12,1915,32235.00,
520008,RICO AUTO   ,A ,Q,41.15,41.50,40.45,40.80,40.80,41.10,371,48193,1974602.00,
520021,OMAX AUTOS. ,B ,Q,40.40,41.70,39.30,41.35,40.20,40.45,160,6876,281287.00,
520043,MUNJAL SHOWA,B ,Q,138.50,143.30,138.50,141.35,142.50,137.75,394,9473,1343227.00,
520051,JAMNA AUTO  ,A ,Q,69.40,72.10,69.35,70.90,70.90,70.10,961,100348,7113381.00,
520056,SUNDAR.CLAY ,A ,Q,3140.00,3143.00,3026.80,3118.20,3130.00,3095.45,83,142,439630.00,
520057,JTEKTINDIA  ,A ,Q,81.90,83.80,81.80,82.30,82.10,81.70,353,19198,1583237.00,
520059,MUNAUTO     ,B ,Q,57.80,61.35,57.80,58.35,58.50,55.60,1715,123525,7374857.00,
520066,JAYBH.MARUTI,B ,Q,306.90,310.00,292.65,293.10,292.65,299.95,364,7118,2130830.00,
520073,RACLGEAR    ,X ,Q,254.00,254.00,240.05,248.15,248.75,251.60,194,8623,2132063.00,
520075,SAMKRG PIST.,X ,Q,157.95,157.95,153.35,154.65,154.60,156.00,60,3627,562458.00,
520086,SICAL LOG   ,B ,Q,11.75,11.75,11.25,11.46,11.49,11.42,244,23797,273804.00,
520111,RATNAMNI MET,A ,Q,1957.65,1957.65,1927.25,1927.70,1931.80,1941.05,112,420,812135.00,
520113,VESUVIUS IND,A ,Q,1044.65,1045.60,1025.90,1034.50,1034.00,1040.80,113,1523,1586350.00,
520119,AUTOMOTIVE S,B ,Q,33.00,33.80,33.00,33.00,33.00,32.60,22,4692,156413.00,
520121,ARCEE INDUST,XT,Q,5.90,5.99,5.90,5.99,5.99,5.90,14,2600,15520.00,
520123,ABC INDIA   ,X ,Q,65.00,69.70,62.55,64.90,67.50,68.05,35,446,29616.00,
520127,BALURGHAT TE,X ,Q,9.35,9.35,8.36,8.53,8.53,8.75,23,6126,52698.00,
520131,COASTAL ROAD,P ,Q,14.20,14.20,14.20,14.20,14.20,14.90,1,100,1420.00,
520151,SHREY SH LOG,B ,Q,105.10,114.80,101.15,106.40,104.50,98.00,3459,154300,16771718.00,
520155,STARLOG     ,X ,Q,14.25,14.25,13.05,14.25,14.25,14.25,21,4825,66240.00,
521016,INDO COUNT  ,A ,Q,140.00,142.40,138.75,139.40,139.40,137.95,896,45564,6400952.00,
521018,MARAL OVERS ,B ,Q,37.00,37.50,34.65,36.90,36.90,35.75,479,18017,670927.00,
521034,SOMA TEXTILE,B ,Q,5.21,5.50,5.10,5.17,5.39,5.34,19,10222,53024.00,
521036,SOURCEIND   ,XT,Q,0.89,0.89,0.89,0.89,0.89,0.85,1,500,445.00,
521062,OCTAVE      ,XT,Q,1.94,1.94,1.94,1.94,1.94,1.85,6,851,1650.00,
521064,TRIDENT     ,A ,Q,13.95,14.09,13.80,13.88,13.88,13.87,5358,2036993,28355437.00,
521070,ALOK INDS.  ,B ,Q,19.15,19.15,18.85,18.90,18.90,18.95,2978,750692,14229236.00,
521080,PASARI SPIN ,XT,Q,1.55,1.62,1.55,1.56,1.62,1.55,9,4042,6304.00,
521082,SPENTEX INDS,Z ,Q,0.79,0.79,0.76,0.76,0.76,0.79,6,1083,824.00,
521097,AMARJOTHI SP,X ,Q,120.00,123.00,116.10,121.90,121.90,117.80,234,26009,3149527.00,
521105,OLYMPIA IND.,X ,Q,33.00,34.15,31.05,33.90,31.15,32.60,13,259,8562.00,
521109,NAGREEKA EXP,B ,Q,16.40,18.55,16.35,18.30,18.55,17.80,49,5243,95393.00,
521113,SUDITI IND. ,X ,Q,13.87,13.90,13.87,13.90,13.90,14.54,3,311,4313.00,
521141,ADITYA SPIN.,XT,Q,6.81,6.83,6.81,6.83,6.83,6.51,15,1915,13059.00,
521151,DHANLXMI FAB,X ,Q,19.65,19.65,19.65,19.65,19.65,18.80,1,1,19.00,
521163,ZODIAC CLOTH,B ,Q,92.75,92.90,90.75,91.15,90.75,90.65,84,9835,904283.00,
521180,SUPER SPIN. ,B ,Q,6.59,6.62,6.51,6.62,6.62,6.31,212,112483,742769.00,
521188,UNITED TEXT.,XT,Q,4.35,4.35,4.20,4.20,4.20,4.40,5,66,277.00,
521194,SIL INVEST  ,B ,Q,252.00,259.00,228.70,238.40,238.40,241.95,717,8543,2103718.00,
521200,SURYLAK.COTT,B ,Q,33.60,33.95,32.50,33.45,33.45,32.35,36,7914,267440.00,
521206,SAMTEX FASH.,X ,Q,1.15,1.15,1.15,1.15,1.15,1.10,3,1547,1779.00,
521216,DHAN ROTO SP,X ,Q,25.90,27.75,25.90,27.55,27.70,26.25,14,1875,51363.00,
521220,DAMOINDUS   ,B ,Q,26.00,26.85,25.55,26.85,26.85,26.05,73,2996,77777.00,
521226,UNI ROYAL IN,X ,Q,4.58,4.58,4.58,4.58,4.58,4.60,8,400,1832.00,
521228,TATIA GLOB  ,X ,Q,0.61,0.61,0.61,0.61,0.61,0.60,18,2320,1415.00,
521232,SUNIL INDUS.,P ,Q,11.69,11.69,11.69,11.69,11.69,12.28,1,100,1169.00,
521234,SRI NACHAMAI,X ,Q,13.15,13.16,13.10,13.14,13.15,12.54,6,205,2693.00,
521240,SAMBANDAM SP,X ,Q,91.35,91.35,91.35,91.35,91.35,87.00,9,1970,179959.00,
521244,CHITRA.SPIN.,XT,Q,9.99,9.99,9.99,9.99,9.99,10.19,1,100,999.00,
521248,KITEX GARMEN,A ,Q,97.35,98.70,96.00,97.45,97.45,97.15,486,23712,2319780.00,
522004,BATLIBOI LTD,X ,Q,17.40,17.60,17.00,17.10,17.15,17.80,40,7971,136620.00,
522005,AUSTIN ENGG.,X ,Q,43.00,43.00,41.05,43.00,43.00,43.85,10,35,1501.00,
522014,UNITED DRILL,B ,Q,287.85,292.60,280.00,282.00,282.00,288.80,79,1019,289845.00,
522017,FLUIDOMAT   ,X ,Q,84.05,87.95,82.60,87.80,87.85,87.25,35,757,64577.00,
522027,EMA INDIA   ,XT,Q,12.12,12.12,11.80,11.80,11.80,12.04,6,521,6151.00,
522029,WINDSOR MACH,B ,Q,30.10,30.40,29.55,29.55,29.55,30.25,179,1174,34975.00,
522034,SHANTHI GEAR,B ,Q,151.00,159.95,147.05,153.55,153.00,144.10,866,42192,6499596.00,
522036,MIVEN MACHIN,X ,Q,6.84,6.84,6.84,6.84,6.84,6.84,1,20,136.00,
522064,HONDAPOWER  ,A ,Q,990.00,999.95,980.05,987.85,987.85,997.30,93,460,454945.00,
522073,HITECHGEAR  ,B ,Q,184.60,185.85,181.70,183.00,183.00,183.20,144,5348,984531.00,
522074,ELGI EQUIP  ,A ,Q,220.65,222.20,213.80,215.55,215.55,217.20,249,6002,1304979.00,
522091,UV DER HORST,X ,Q,18.20,19.60,18.20,19.60,19.60,18.80,4,650,12670.00,
522101,KILBURN ENGG,X ,Q,25.05,25.50,23.10,24.70,24.95,24.60,58,6999,173991.00,
522105,BIRLA PRETEC,X ,Q,11.16,11.71,10.82,11.64,11.64,11.16,160,52369,601419.00,
522108,YUKEN INDIA ,X ,Q,446.00,490.00,442.50,462.35,464.00,443.75,303,21475,9986973.00,
522113,TIMKEN (I)  ,A ,Q,1382.30,1409.00,1379.85,1396.50,1393.50,1379.65,255,1265,1760666.00,
522122,VOITH PAPER ,X ,Q,1075.00,1090.00,1068.50,1072.80,1073.00,1071.25,18,195,209484.00,
522134,ARTSON ENG  ,X ,Q,47.40,47.80,46.25,47.00,46.95,46.40,69,39988,1861086.00,
522152,SOLITAIR MC ,X ,Q,25.10,25.90,23.60,24.70,24.65,25.45,21,2577,63720.00,
522163,DIAMONPOWER ,Z ,Q,0.67,0.68,0.67,0.67,0.67,0.70,11,20380,13674.00,
522165,INDSIL HYD  ,X ,Q,13.48,13.48,12.35,12.69,12.69,12.84,78,8921,114878.00,
522183,ITL INDUSTRS,X ,Q,102.95,104.00,101.00,101.40,101.35,99.85,55,3275,334352.00,
522195,FRONTIER SPR,X ,Q,254.15,254.25,242.00,250.55,250.85,254.15,345,4114,1020918.00,
522205,PRAJ IND.LTD,A ,Q,257.70,257.70,245.65,248.95,248.95,254.55,3824,582263,144856354.00,
522207,RASANDIK ENG,X ,Q,58.95,58.95,56.10,56.50,56.50,56.55,4,213,12058.00,
522209,YOGI SUNGWON,X ,Q,3.05,3.08,2.83,3.08,3.08,2.94,35,113562,349419.00,
522215,HLEGLAS     ,B ,Q,2997.40,2997.40,2802.30,2802.30,2802.30,2949.75,317,2343,6614861.00,
522217,GUJ APOIND  ,B ,Q,212.00,212.00,209.80,210.35,209.80,212.65,98,1371,289281.00,
522229,TANEJA AERO.,X ,Q,32.65,32.65,30.70,31.70,31.40,31.65,94,8781,277304.00,
522231,CONART ENG. ,X ,Q,25.50,25.50,25.00,25.20,25.00,25.40,13,399,10097.00,
522241,M.M.FORGINGS,B ,Q,480.00,480.00,470.00,470.75,470.00,472.30,26,52,24612.00,
522249,MAYUR UNIQ. ,A ,Q,482.00,483.90,457.85,461.85,458.00,448.90,1172,19674,9242499.00,
522251,CENLUB INDUS,X ,Q,60.00,62.80,60.00,60.00,60.00,60.30,35,1653,99651.00,
522257,RAJOO ENGIN.,X ,Q,23.00,24.30,22.55,23.55,23.55,22.90,382,159741,3780322.00,
522263,JMC PROJECTS,A ,Q,88.50,96.80,88.00,92.75,92.75,87.10,1339,92970,8647653.00,
522267,VEEJAY LAKSH,XT,Q,32.50,34.10,31.00,34.10,34.10,32.50,14,2101,69936.00,
522273,AHMED.STEEL ,X ,Q,14.60,15.50,14.60,14.60,14.60,15.35,21,9112,133066.00,
522275,GET&D       ,A ,Q,121.90,128.60,119.10,122.70,122.70,119.05,891,41362,5120435.00,
522281,RAM RAT.WIRE,X ,Q,82.60,84.90,82.55,83.35,83.35,84.25,50,2935,245265.00,
522285,JAY NECO IND,B ,Q,15.26,15.93,15.26,15.93,15.93,15.18,370,194205,3075632.00,
522287,KALPA.POWER ,A ,Q,353.25,368.45,353.00,353.90,353.90,351.20,1089,25558,9197653.00,
522292,CHANDNI TE  ,X ,Q,56.70,56.95,55.00,56.80,56.65,55.75,23,1619,91016.00,
522294,T & I GLOBAL,X ,Q,108.50,108.50,101.00,102.50,102.40,104.35,135,4158,428520.00,
522295,CONTROL PRNT,B ,Q,320.05,331.45,311.25,316.75,311.55,316.65,138,1330,423788.00,
522650,BEMCO HYDRAU,X ,Q,301.70,316.60,301.70,316.60,316.60,301.55,20,726,224997.00,
523007,ANSAL BUILD.,X ,Q,44.50,44.50,41.10,43.00,43.00,43.00,8,264,11161.00,
523011,WEIZMANN LTD,B ,Q,43.25,44.65,43.15,43.40,44.55,43.95,13,336,14592.00,
523019,B.N.RATHI SE,X ,Q,24.00,27.50,24.00,27.15,27.15,22.95,306,111295,3009603.00,
523021,RISHITECH   ,X ,Q,22.20,22.25,22.20,22.20,22.25,21.25,2,250,5552.00,
523023,SINCLAIR HOT,X ,Q,48.70,48.70,47.10,47.90,47.40,47.60,57,6517,313266.00,
523025,SAFARI IND. ,A ,Q,604.00,622.00,602.00,607.65,607.65,599.30,129,931,572450.00,
523100,COSMO FERR. ,X ,Q,24.35,26.45,24.35,24.35,24.35,25.60,21,3123,76446.00,
523105,P.POLYSAC(NR,XT,Q,75.00,77.25,75.00,77.25,77.25,73.70,2,10,763.00,
523116,SANCO TRANS ,X ,Q,225.95,225.95,171.60,204.60,204.00,209.60,12,749,155513.00,
523120,ADOR MULTI. ,X ,Q,86.00,86.00,80.00,85.65,85.65,84.00,45,5353,443902.00,
523127,EIH ASSO.HOT,B ,Q,235.00,239.00,232.50,235.00,235.00,236.80,14,43,10160.00,
523144,MEDI CAPS   ,X ,Q,45.15,45.15,42.65,43.20,43.50,44.25,79,12565,547296.00,
523151,OTCO INTERN.,X ,Q,3.21,3.53,3.21,3.53,3.53,3.37,16,2189,7695.00,
523160,MORGAN CRU  ,X ,Q,843.00,883.00,823.70,866.20,875.00,841.70,60,1039,891788.00,
523164,SIP INDUST. ,Z ,Q,2.38,2.38,2.38,2.38,2.38,2.38,1,186,442.00,
523204,ABAN OFFSHO ,B ,Q,32.45,33.60,32.30,33.60,33.60,32.00,375,23181,762305.00,
523207,KOKUYOCMLN  ,B ,Q,54.50,56.90,54.50,56.10,56.20,55.50,164,6968,392450.00,
523229,BHARAT SEATS,X ,Q,68.90,76.50,68.00,74.80,74.80,68.00,673,82803,6045846.00,
523232,CONT.PETRO  ,XT,Q,46.30,46.95,43.40,46.00,46.00,45.15,109,9471,432411.00,
523248,MACHINO PLAS,X ,Q,85.95,89.50,84.90,88.00,88.00,82.90,43,2340,200354.00,
523260,PEARL POLYME,B ,Q,15.65,16.00,15.60,15.75,15.75,15.80,90,148,2330.00,
523261,VENKEY'S (I),A ,Q,1629.10,1666.00,1611.15,1636.90,1636.90,1617.25,845,5572,9120534.00,
523269,ADVANI HOTEL,B ,Q,53.65,53.65,51.00,51.75,52.50,52.00,25,1162,60167.00,
523277,G.V.FILMS   ,X ,Q,0.32,0.33,0.30,0.32,0.32,0.32,119,76927,24201.00,
523283,SUPER HOUSE ,B ,Q,127.75,137.00,125.50,128.95,129.05,125.40,312,10778,1418593.00,
523289,RAMA VISION ,X ,Q,8.09,8.09,8.09,8.09,8.09,7.71,9,1451,11738.00,
523301,TCPL PACK   ,B ,Q,483.00,487.70,465.00,471.55,465.00,477.45,42,840,404777.00,
523319,BALMER LAWRI,A ,Q,129.00,129.00,125.35,126.45,126.45,126.45,961,45974,5850103.00,
523323,KOVAI MEDI. ,X ,Q,1405.00,1419.95,1376.00,1382.75,1391.00,1401.25,641,7504,10437885.00,
523329,ELDECO HOUS.,X ,Q,1711.40,1847.95,1689.55,1780.00,1780.00,1741.80,35,176,311196.00,
523367,DCMSHRIRAM  ,A ,Q,705.00,723.35,690.45,693.35,693.35,703.25,1484,32866,23176519.00,
523369,DCM SHR.IND ,X ,Q,279.00,284.00,267.50,272.15,275.00,274.60,533,25272,6840264.00,
523371,MAWANA SUGAR,B ,Q,51.30,51.30,47.20,47.95,48.00,49.40,506,39451,1891191.00,
523384,MAH.RAS.APEX,T ,Q,65.95,70.35,65.85,70.35,70.35,67.00,24,5985,419224.00,
523385,NILKAMAL L  ,A ,Q,2044.00,2085.00,1967.95,2035.90,2035.90,1988.80,614,2841,5754329.00,
523391,NAHAR POLY  ,B ,Q,136.30,136.40,132.65,133.30,133.35,134.60,187,5118,687107.00,
523395,3M INDIA LTD,A ,Q,25150.00,25218.95,24700.00,24786.00,24852.60,24968.65,156,215,5363197.00,
523398,JCHAC       ,A ,Q,2350.00,2350.00,2271.00,2274.85,2282.40,2288.90,172,579,1326300.00,
523405,JM FINANCIAL,A ,Q,82.40,84.85,80.65,82.35,82.70,80.50,1762,209166,17255419.00,
523411,ADCINDIA    ,X ,Q,193.35,206.90,193.35,197.40,197.40,200.35,16,930,183398.00,
523445,REL INDL INF,A ,Q,378.30,379.90,372.00,375.45,375.45,374.75,267,6848,2575174.00,
523449,SHARP INDIA ,X ,Q,28.45,28.55,27.00,27.35,27.00,27.50,25,6589,182063.00,
523457,LINDEINDIA  ,A ,Q,1823.00,1858.35,1785.00,1819.05,1813.15,1817.00,640,4524,8286050.00,
523465,IND.BANK HSG,B ,Q,30.60,31.00,29.40,30.95,31.00,29.60,27,2133,64832.00,
523475,LOTUS CHOC  ,X ,Q,17.10,17.10,16.10,16.46,16.45,17.03,24,1305,21420.00,
523489,CMM HOSPITAL,X ,Q,12.64,13.26,12.64,13.26,13.26,12.63,34,9195,121345.00,
523519,UNI OFF AUTO,X ,Q,2.57,2.57,2.25,2.25,2.25,2.34,5,600,1462.00,
523537,APM INDUS.  ,X ,Q,23.10,24.75,23.10,24.30,24.10,22.45,104,33878,823193.00,
523539,PRECISION WR,B ,Q,195.65,196.75,191.90,193.30,193.30,192.65,43,398,77074.00,
523550,KRYPTON IND ,X ,Q,9.26,9.40,9.05,9.29,9.15,9.13,42,4444,41078.00,
523566,MARTIN BURN ,X ,Q,36.05,36.05,33.80,34.40,34.40,34.40,11,694,23610.00,
523574,FEL         ,B ,Q,9.20,9.20,8.94,8.99,9.02,9.12,153,94400,854152.00,
523586,IND.TONERS  ,X ,Q,137.90,137.90,133.35,134.50,135.00,134.75,49,3069,411474.00,
523594,KUNSTSTOFFE ,X ,Q,25.00,25.00,24.00,24.00,24.00,24.00,2,350,8700.00,
523598,SHIPP.CORPN ,A ,Q,117.60,121.80,113.00,115.25,115.25,116.15,3638,648660,76546481.00,
523606,SIKA INTER. ,X ,Q,296.00,299.80,290.00,295.55,295.55,296.00,76,2930,860765.00,
523610,ITI LTD.    ,A ,Q,112.45,116.40,111.60,115.15,115.15,110.80,1056,70076,7981737.00,
523618,DREDGING COR,A ,Q,383.00,401.00,380.40,388.70,388.70,378.15,1562,42229,16500387.00,
523620,PHARMASIA   ,XT,Q,37.50,38.55,37.00,38.50,38.50,36.75,36,1393,53523.00,
523628,PODDAR      ,B ,Q,160.10,169.35,160.10,169.35,169.35,165.00,3,121,20306.00,
523630,NATIONAL FER,A ,Q,60.30,64.30,59.10,62.65,62.65,59.75,3048,669534,41670771.00,
523638,IP RINGS LTD,X ,Q,100.00,105.60,98.40,99.50,101.15,100.80,55,8370,845190.00,
523642,PI INDUS.LTD,A ,Q,2695.00,2710.00,2607.35,2665.10,2655.70,2672.80,2358,22768,60168146.00,
523648,PLASTIBLEND ,B ,Q,243.40,254.30,236.05,251.30,247.80,240.55,364,5270,1308536.00,
523650,REDEX PROTEC,XT,Q,7.30,7.30,7.30,7.30,7.30,7.30,2,27,197.00,
523660,WATERBASE   ,A ,Q,119.00,121.00,113.45,117.15,117.15,117.45,950,24551,2831619.00,
523672,FLEX FOODS  ,X ,Q,77.00,81.40,77.00,80.10,79.50,78.85,164,21251,1685241.00,
523676,GOLKUNDA DIA,X ,Q,18.50,18.95,17.90,18.85,18.85,18.15,23,728,13296.00,
523694,APCOTEX IND ,A ,Q,245.60,278.60,240.00,270.80,270.80,240.40,5631,140105,37022002.00,
523696,FORTIS MLR  ,X ,Q,67.65,71.90,65.05,69.50,69.50,67.00,553,53050,3683637.00,
523704,MASTEK LTD  ,A ,Q,1639.95,1920.00,1632.00,1842.85,1842.85,1623.60,9175,116318,201757525.00,
523708,EIMCO ELECON,B ,Q,360.15,375.00,358.00,366.80,369.95,356.85,154,1477,541870.00,
523710,SAYAJI HOTEL,XT,Q,199.00,199.00,188.60,194.95,194.95,196.65,33,1236,238065.00,
523716,ASHIANA HOU ,B ,Q,121.10,124.50,118.50,118.85,118.85,119.05,144,4391,525124.00,
523722,SVAM SOFTWAR,XT,Q,2.18,2.28,2.16,2.28,2.18,2.18,108,24408,55276.00,
523732,ECO BOARD IN,XT,Q,4.30,4.30,4.20,4.30,4.30,4.10,8,3450,14815.00,
523736,DVL         ,B ,Q,114.00,117.20,112.50,114.20,114.20,114.20,318,8257,940129.00,
523754,MAHEPC      ,B ,Q,145.00,147.15,142.45,145.40,145.75,145.50,398,10595,1535937.00,
523756,SREIINFRA   ,B ,Q,6.94,7.05,6.81,6.97,6.96,6.89,463,258204,1797605.00,
523782,MITSHI      ,X ,Q,12.97,13.00,12.60,12.72,12.60,12.92,23,1914,24665.00,
523792,MAZDA LTD   ,B ,Q,477.00,486.00,465.25,472.50,472.75,473.00,107,528,251114.00,
523796,VICEROY HOTE,T ,Q,2.02,2.20,2.02,2.05,2.05,2.10,27,23094,48689.00,
523828,MENON BEAR. ,B ,Q,56.20,58.20,54.60,56.45,55.60,55.95,245,8817,497689.00,
523832,MUKAT PIPES ,X ,Q,3.88,3.88,3.88,3.88,3.88,3.88,1,10,38.00,
523838,SIMPLX INFRA,B ,Q,30.15,30.15,29.40,29.75,29.95,29.80,463,10891,325104.00,
523840,INN.TECH.PAC,X ,Q,18.95,21.45,18.00,21.45,21.45,17.90,120,52560,1112608.00,
523842,SUPER TANNER,X ,Q,3.00,3.00,2.79,2.82,2.82,2.95,18,20942,59604.00,
523850,AXTEL INDUS.,X ,Q,296.90,302.90,293.00,294.85,294.00,294.25,119,3956,1174447.00,
523862,PIFL        ,XT,Q,2.64,2.64,2.64,2.64,2.64,2.77,1,19,50.00,
524000,MAGMA FIN   ,A ,Q,134.25,134.25,129.05,134.25,134.25,127.90,4952,1665397,223217994.00,
524013,HIND.FLUROCA,B ,Q,8.70,8.90,8.10,8.89,8.89,8.51,41,10598,92495.00,
524019,KINGFA      ,B ,Q,589.00,599.00,581.00,585.90,586.00,589.00,113,843,494043.00,
524031,PATIDAR     ,X ,Q,1.28,1.28,1.28,1.28,1.28,1.22,1,10,12.00,
524037,RAMA PHOSPH ,X ,Q,131.40,131.40,127.00,127.35,127.35,128.60,449,87907,11312368.00,
524051,POLYPLEX    ,A ,Q,1164.90,1177.10,1131.40,1153.10,1163.00,1148.55,1911,25197,29086784.00,
524075,ALBERT DAVID,B ,Q,454.30,454.30,446.25,446.25,446.25,449.40,78,1148,518446.00,
524080,HAR.LEATHER ,XT,Q,30.40,33.50,30.40,33.00,33.00,32.00,9,969,30746.00,
524091,ACRYCIL LTD.,B ,Q,352.00,354.10,340.10,344.75,344.75,343.50,760,15856,5472456.00,
524109,KABRA EXTR  ,B ,Q,168.85,169.40,163.25,163.85,163.85,166.40,149,4678,773088.00,
524129,VINYL CHEM  ,B ,Q,140.30,140.30,134.70,137.15,136.20,137.00,534,19440,2650383.00,
524136,PEE CEE COSM,X ,Q,120.10,125.25,120.10,125.25,125.25,119.00,2,22,2652.00,
524156,T C M LTD.  ,X ,Q,65.55,68.15,62.65,66.95,66.95,65.55,27,1873,122367.00,
524164,IOL CHEM PH ,A ,Q,606.50,661.35,602.10,648.75,648.75,602.05,7456,312659,200418185.00,
524174,KESAR PETRO ,Z ,Q,5.37,5.41,5.06,5.21,5.41,5.16,111,72313,387201.00,
524200,VINATI ORG. ,A ,Q,1729.00,1746.35,1709.15,1718.30,1717.00,1709.45,840,7550,13018596.00,
524202,LACTOSE(I)  ,X ,Q,29.65,29.65,28.00,28.55,28.30,28.30,54,4170,121692.00,
524208,AARTI INDUST,A ,Q,1744.00,1798.20,1710.00,1786.00,1786.00,1718.15,7614,104521,184388914.00,
524210,PENTOKEY ORG,XT,Q,14.00,14.00,14.00,14.00,14.00,14.00,1,1,14.00,
524212,WANBURY LTD ,T ,Q,103.05,109.80,103.05,106.00,104.85,104.85,86,6833,728965.00,
524218,RESONANCE   ,X ,Q,132.70,134.00,128.00,133.60,133.60,129.35,137,21182,2768270.00,
524226,GUJ AMB EXP ,A ,Q,168.80,168.80,158.60,161.15,161.15,164.60,1076,38113,6137175.00,
524230,RASHTR.CHEM.,A ,Q,77.55,81.20,76.65,79.50,79.50,76.90,9549,1560569,122971076.00,
524280,KOPRAN LTD. ,B ,Q,194.30,201.95,191.00,196.90,194.10,188.75,2219,106637,20934584.00,
524288,AIMCO PESTI.,X ,Q,98.50,101.40,96.00,99.65,99.80,97.90,115,14255,1407876.00,
524314,GUJ.TERC LAB,X ,Q,10.50,10.50,10.07,10.08,10.08,10.00,15,4873,49342.00,
524322,KABRA DRUGS ,XT,Q,4.00,4.00,4.00,4.00,4.00,4.00,3,522,2088.00,
524324,SEYAIND     ,B ,Q,54.50,55.10,52.35,54.85,54.85,54.50,520,13434,722101.00,
524330,JAYANT AGRO ,B ,Q,170.90,178.20,167.80,176.40,175.40,169.70,702,13248,2310275.00,
524332,BCLIL       ,B ,Q,124.40,128.00,120.00,126.25,126.25,122.40,408,20624,2570529.00,
524336,SH.HARI CHEM,X ,Q,64.00,66.80,64.00,65.50,65.50,64.00,34,2218,143789.00,
524342,INDOBORAXC  ,X ,Q,874.80,880.00,850.00,865.30,864.00,866.15,430,7618,6645106.00,
524348,AARTI DRUGS ,A ,Q,722.00,836.55,716.05,793.65,793.65,714.25,16614,411156,328578479.00,
524370,BODAL CHEM  ,A ,Q,103.90,104.60,100.35,101.25,101.25,103.90,1882,113878,11606221.00,
524372,ORCHIDPHAR  ,B ,Q,1659.00,1659.00,1531.00,1593.55,1593.55,1589.30,1099,6119,9791791.00,
524394,VIMTA LABS  ,B ,Q,240.00,246.40,237.80,239.60,238.75,239.50,346,8009,1928159.00,
524396,BIOFIL CHEM ,B ,Q,73.75,73.75,71.80,72.85,73.00,71.85,163,8674,628762.00,
524400,ISHITA DRUGS,X ,Q,31.00,31.00,30.15,30.15,30.15,29.60,2,136,4101.00,
524404,MARKSANS    ,A ,Q,75.55,75.85,73.30,73.65,73.65,75.10,3202,761598,56570640.00,
524408,UNIV.STARCH ,XT,Q,87.25,87.25,83.00,87.00,87.00,83.10,16,1659,143838.00,
524412,AAREY DRUGS ,X ,Q,30.35,32.00,30.10,31.75,31.65,30.25,1161,293618,9186814.00,
524414,NORRIS MEDI.,XT,Q,11.45,11.45,11.40,11.40,11.40,11.45,7,872,9970.00,
524440,CAMEX LTD   ,X ,Q,23.15,24.20,23.15,23.90,24.00,23.10,16,2086,49363.00,
524444,EVEXIA      ,X ,Q,129.20,135.00,125.00,126.65,126.65,125.25,1566,200896,25811192.00,
524458,INDOEURO    ,XT,Q,7.76,7.76,7.76,7.76,7.76,7.61,7,1122,8706.00,
524470,SYNCOM FORM.,X ,Q,5.70,5.70,5.70,5.70,5.70,5.59,996,2064594,11768185.00,
524480,RIDHI SIDHI ,X ,Q,270.00,270.00,263.00,264.00,264.00,267.50,26,643,171049.00,
524488,SVCIND      ,XT,Q,1.00,1.00,0.94,0.96,0.96,0.98,28,7617,7308.00,
524494,IPCA LAB LTD,A ,Q,2087.15,2128.00,2063.00,2097.05,2100.50,2109.75,592,4848,10147065.00,
524500,KILITCH DRUG,B ,Q,133.60,138.95,132.00,134.50,134.50,130.75,646,22761,3078269.00,
524506,CORAL LAB.  ,X ,Q,422.00,433.95,410.10,421.45,421.00,421.85,114,1642,693551.00,
524516,BACIL PHARMA,XT,Q,7.50,7.50,7.50,7.50,7.50,7.36,16,18020,135150.00,
524518,KREBS BIOCHM,B ,Q,121.20,126.50,120.10,122.00,122.00,121.05,71,3068,377582.00,
524520,KMC SHIL    ,X ,Q,47.45,47.45,43.70,43.95,43.95,45.95,3568,942895,42545898.00,
524522,LAFFANS PETR,X ,Q,20.90,21.00,19.45,19.55,19.60,19.55,18,5442,111132.00,
524534,BHASKAR AGRO,XT,Q,38.45,38.45,38.45,38.45,38.45,39.20,6,23,884.00,
524542,SUKJIT STRCH,X ,Q,239.00,239.00,225.00,234.65,238.00,231.95,177,11790,2727642.00,
524558,NEULAND LAB.,A ,Q,2635.60,2643.00,2586.00,2620.45,2633.95,2608.25,309,1270,3322255.00,
524564,GAYATRI BIO ,XT,Q,6.40,6.40,5.94,5.97,6.00,6.25,20,636,3809.00,
524570,PODDAR PIGM.,B ,Q,215.10,215.50,210.40,215.50,215.50,212.60,46,1213,260467.00,
524572,PHARMAIDS PH,XT,Q,22.40,22.40,22.40,22.40,22.40,21.35,80,12914,289273.00,
